order_id,worker_id,estimated_profit
20166,1493,7.80553
20166,1511,11.24923
20166,1534,6.43326
20166,1751,10.05614
20166,1886,9.92943
20166,2129,9.23259
20166,2253,11.4358
20166,2318,11.37913
20166,2353,10.89721
20166,2679,9.95437
20166,2971,9.97545
20166,3026,10.84102
20166,3036,9.59045
20166,3114,10.26515
20166,3121,9.91568
20166,3124,7.60963
20166,3363,11.46763
20166,3364,9.90032
20166,3562,9.91609
20166,3970,10.89875
20166,3986,10.62601
20166,4044,5.24242
20166,4244,10.14813
20166,1048,9.46262
26883,58,12.20132
26883,110,12.22681
26883,149,13.28732
26883,411,12.47914
26883,475,13.56263
26883,770,13.43726
26883,772,12.97433
26883,813,12.89229
26883,935,13.24801
26883,976,9.77805
26883,1057,9.62743
26883,1072,13.38247
26883,1096,12.16721
26883,1121,13.56412
26883,1279,13.67702
26883,1339,13.6445
26883,1493,10.01444
26883,1511,13.45814
26883,1534,8.64217
26883,1751,12.26505
26883,1886,12.13834
26883,2129,11.4415
26883,2253,13.64471
26883,2318,13.58804
26883,2353,13.10612
26883,2679,12.16328
26883,2971,12.18436
26883,3026,13.04993
26883,3036,11.79936
26883,3114,12.47406
26883,3121,12.12459
26883,3124,9.81854
26883,3363,13.67654
26883,3364,12.10923
26883,3562,12.125
26883,3970,13.10766
26883,3986,12.83492
26883,4044,7.45133
26883,4244,12.35704
26883,1048,11.67153
42816,58,8.66897
42816,110,8.67748
42816,149,7.51741
42816,411,8.36528
42816,475,7.56469
42816,770,7.57718
42816,772,7.49377
42816,813,7.40583
42816,935,7.25564
42816,976,6.33569
42816,1057,5.40448
42816,1072,7.58266
42816,1096,6.71658
42816,1121,7.5561
42816,1279,7.55405
42816,1339,7.56703
42816,1493,6.60516
42816,1511,7.56232
42816,1534,5.23183
42816,1751,8.50991
42816,1886,8.65826
42816,2129,7.94586
42816,2253,7.56048
42816,2318,7.55205
42816,2353,7.48585
42816,2679,8.64926
42816,2971,8.65317
42816,3026,7.25443
42816,3036,6.30648
42816,3114,8.3723
42816,3121,8.65486
42816,3124,5.9059
42816,3363,7.53821
42816,3364,8.30677
42816,3562,8.63074
42816,3970,7.21844
42816,3986,7.61122
42816,4044,3.38866
42816,4244,8.88914
42816,1048,5.63257
17099,58,9.9708
17099,110,9.99628
17099,149,11.05679
17099,411,10.24862
17099,475,11.3321
17099,770,11.20673
17099,772,10.7438
17099,813,10.66176
17099,935,11.01748
17099,976,7.54753
17099,1057,7.3969
17099,1072,11.15195
17099,1096,9.93669
17099,1121,11.33359
17099,1279,11.44649
17099,1339,11.41398
17099,1493,7.78391
17099,1511,11.22762
17099,1534,6.41164
17099,1751,10.03453
17099,1886,9.90782
17099,2129,9.21097
17099,2253,11.41418
17099,2318,11.35752
17099,2353,10.87559
17099,2679,9.93276
17099,2971,9.95384
17099,3026,10.8194
17099,3036,9.56883
17099,3114,10.24354
17099,3121,9.89406
17099,3124,7.58801
17099,3363,11.44601
17099,3364,9.87871
17099,3562,9.89447
17099,3970,10.87714
17099,3986,10.60439
17099,4044,5.2208
17099,4244,10.12652
17099,1048,9.441
39505,58,9.20534
39505,110,9.23083
39505,149,10.29134
39505,411,9.48316
39505,475,10.56665
39505,770,10.44128
39505,772,9.97835
39505,813,9.89631
39505,935,10.25203
39505,976,6.78207
39505,1057,6.63145
39505,1072,10.38649
39505,1096,9.17123
39505,1121,10.56814
39505,1279,10.68103
39505,1339,10.64852
39505,1493,7.01845
39505,1511,10.46216
39505,1534,5.64618
39505,1751,9.26907
39505,1886,9.14236
39505,2129,8.44552
39505,2253,10.64873
39505,2318,10.59206
39505,2353,10.11013
39505,2679,9.1673
39505,2971,9.18838
39505,3026,10.05394
39505,3036,8.80338
39505,3114,9.47808
39505,3121,9.1286
39505,3124,6.82255
39505,3363,10.68055
39505,3364,9.11325
39505,3562,9.12902
39505,3970,10.11168
39505,3986,9.83894
39505,4044,4.45534
39505,4244,9.36106
39505,1048,8.67555
39528,58,4.23085
39528,110,4.22104
39528,149,3.43019
39528,411,3.85858
39528,475,3.66485
39528,770,3.5781
39528,772,3.22841
39528,813,3.12399
39528,935,3.26955
39528,976,5.34185
39528,1057,7.89155
39528,1072,3.54296
39528,1096,2.34078
39528,1121,3.65843
39528,1279,3.76313
39528,1339,3.74257
39528,1493,4.56009
39528,1511,3.5816
39528,1534,4.11323
39528,1751,4.02324
39528,1886,4.28353
39528,2129,4.12454
39528,2253,3.73442
39528,2318,3.67451
39528,2353,3.29593
39528,2679,4.24163
39528,2971,4.22637
39528,3026,4.29674
39528,3036,5.00865
39528,3114,3.86505
39528,3121,4.29764
39528,3124,7.29429
39528,3363,3.74027
39528,3364,3.86754
39528,3562,4.25964
39528,3970,4.19872
39528,3986,3.25254
39528,4044,8.80407
39528,4244,4.39629
39528,1048,3.74236
33042,58,10.38338
33042,110,10.36184
33042,149,8.94977
33042,411,9.93406
33042,475,8.96426
33042,770,8.99065
33042,772,8.96925
33042,813,8.89038
33042,935,8.68324
33042,976,8.09308
33042,1057,6.92042
33042,1072,9.00263
33042,1096,8.25455
33042,1121,8.95585
33042,1279,8.94097
33042,1339,8.95705
33042,1493,8.41714
33042,1511,8.97372
33042,1534,7.04714
33042,1751,10.17597
33042,1886,10.45351
33042,2129,9.79469
33042,2253,8.95104
33042,2318,8.94937
33042,2353,8.94191
33042,2679,10.40833
33042,2971,10.38747
33042,3026,8.60506
33042,3036,7.66287
33042,3114,9.94236
33042,3121,10.46922
33042,3124,7.48492
33042,3363,8.92673
33042,3364,10.03804
33042,3562,10.43131
33042,3970,8.57101
33042,3986,9.11228
33042,4044,4.95592
33042,4244,10.24322
33042,1048,6.98306
7426,58,8.39124
7426,110,8.41352
7426,149,9.28692
7426,411,8.55259
7426,475,9.54182
7426,770,9.42019
7426,772,8.97384
7426,813,8.90604
7426,935,9.36529
7426,976,6.27425
7426,1057,6.90635
7426,1072,9.36646
7426,1096,8.27982
7426,1121,9.54435
7426,1279,9.66034
7426,1339,9.62463
7426,1493,6.34297
7426,1511,9.44274
7426,1534,4.97846
7426,1751,8.39077
7426,1886,8.3454
7426,2129,7.62017
7426,2253,9.62355
7426,2318,9.56757
7426,2353,9.11128
7426,2679,8.3567
7426,2971,8.37283
7426,3026,10.24729
7426,3036,9.69493
7426,3114,8.5494
7426,3121,8.33622
7426,3124,6.83485
7426,3363,9.65482
7426,3364,8.2013
7426,3562,8.32423
7426,3970,10.28506
7426,3986,8.81692
7426,4044,4.71012
7426,4244,8.61278
7426,1048,9.70584
